Область; Адміністративний район(старий); Адміністративний район(новий); Найменування ОТГ(довідково); Населений пункт; Індекс НП; Назва вулиці;;
Волинська;Ківерцівський;Луцький;Ківерцівська;с. Микове;45298;вул. Гайдамацька;50.9629291;25.7079523
Волинська;Маневицький;Камінь-Каширський;Прилісненська;с. Галузія;44613;вул. Андрія Янчишина;51.400558;25.595739
Вінницька;Томашпільський;Тульчинський;Томашпільська;с. Нетребівка;24233;вул. Черняхівського;48.4082422;28.5447997
Волинська;Маневицький;Камінь-Каширський;Прилісненська;с. Галузія;44613;вул. Різдвяна;51.400558;25.595739
Вінницька;Томашпільський;Тульчинський;Томашпільська;с. Нетребівка;24233;вул. Польова;48.4082422;28.5447997
Вінницька;Тростянецький;Гайсинський;Тростянецька;с. Капустяни;24332;вул. Виноградна;48.53382;29.02485
Волинська;Маневицький;Камінь-Каширський;Прилісненська;с. Галузія;44613;вул. Робітнича;51.400558;25.595739
Вінницька;Томашпільський;Тульчинський;Томашпільська;с. Нетребівка;24233;вул. Гагаріна;48.4082422;28.5447997
Вінницька;Тростянецький;Гайсинський;Тростянецька;с. Капустяни;24332;вул. Мічуріна;48.53382;29.02485
Вінницька;Томашпільський;Тульчинський;Томашпільська;с. Нетребівка;24233;вул. Молодіжна;48.4082422;28.5447997
Вінницька;Томашпільський;Тульчинський;Томашпільська;с. Нетребівка;24233;вул. Миру;48.4082422;28.5447997
Вінницька;Томашпільський;Тульчинський;Томашпільська;с. Нетребівка;24233;вул. Садова;48.4082422;28.5447997
Вінницька;Тростянецький;Гайсинський;Тростянецька;с. Капустяни;24332;вул. Нова;48.8941992;27.1736929
Вінницька;Томашпільський;Тульчинський;Томашпільська;с. Нетребівка;24233;вул. Вишнева;48.4082422;28.5447997
Вінницька;Тростянецький;Гайсинський;Тростянецька;с. Капустяни;24332;вул. Шевченка;48.8836374;27.1677942
Вінницька;Томашпільський;Тульчинський;Томашпільська;с. Нетребівка;24233;вул. Шевченка;48.4082422;28.5447997
Вінницька;Тростянецький;Гайсинський;Тростянецька;с. Олександрівка;24333;вул. Соборна;50.3953086;30.8807931
Вінницька;Тростянецький;Гайсинський;Тростянецька;с. Олександрівка;24333;вул. Шевченка;48.7143567;36.902014
Вінницька;Тростянецький;Гайсинський;Тростянецька;с. Олександрівка;24333;вул. Гагаріна;48.7095849;36.9227838
Вінницька;Томашпільський;Тульчинський;Томашпільська;с. Яланець;24234;вул. Івана Франка;48.385757;28.488306
Вінницька;Тростянецький;Гайсинський;Тростянецька;с. Олександрівка;24333;вул. Коцюбинського;48.9666325;32.2403577
